alert_id,date,value,baseline,pct_change,zscore,severity,alert_message
A416,2025-02-11,159435.0,191786.7142857143,-0.16868589884447532,-0.35220774240105573,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-11
Actual: 159435.00 | Baseline: 191786.71
Drop: -16.9% | Z-score: -0.35
Reasons: Percent drop: -16.9%"
A414,2025-02-11,44382.0,157670.42857142858,-0.7185141157912572,-1.1742406487476575,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-11
Actual: 44382.00 | Baseline: 157670.43
Drop: -71.9% | Z-score: -1.17
Reasons: Percent drop: -71.9%"
A411,2025-02-11,140950.0,178052.2857142857,-0.20837859826086397,-0.3870047375799926,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-11
Actual: 140950.00 | Baseline: 178052.29
Drop: -20.8% | Z-score: -0.39
Reasons: Percent drop: -20.8%"
A410,2025-02-11,136896.0,157908.14285714287,-0.13306560685823682,-0.2452866633640412,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-11
Actual: 136896.00 | Baseline: 157908.14
Drop: -13.3% | Z-score: -0.25
Reasons: Percent drop: -13.3%"
A428,2025-02-12,104932.0,154386.2857142857,-0.32032823048679376,-0.674209644914954,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-12
Actual: 104932.00 | Baseline: 154386.29
Drop: -32.0% | Z-score: -0.67
Reasons: Percent drop: -32.0%"
A426,2025-02-12,43456.0,158736.2857142857,-0.7262377672221852,-1.5392143381730699,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-12
Actual: 43456.00 | Baseline: 158736.29
Drop: -72.6% | Z-score: -1.54
Reasons: Percent drop: -72.6%"
A429,2025-02-12,101379.0,137109.0,-0.26059558453493203,-0.5304997274347089,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-12
Actual: 101379.00 | Baseline: 137109.00
Drop: -26.1% | Z-score: -0.53
Reasons: Percent drop: -26.1%"
A422,2025-02-12,84791.0,112970.14285714286,-0.2494388529965566,-0.6130792854150011,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-12
Actual: 84791.00 | Baseline: 112970.14
Drop: -24.9% | Z-score: -0.61
Reasons: Percent drop: -24.9%"
A421,2025-02-12,100521.0,112340.0,-0.10520740608865943,-0.256256129163771,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-12
Actual: 100521.00 | Baseline: 112340.00
Drop: -10.5% | Z-score: -0.26
Reasons: Percent drop: -10.5%"
A424,2025-02-12,70540.0,104319.57142857143,-0.32380857173766875,-1.4672444453625415,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-12
Actual: 70540.00 | Baseline: 104319.57
Drop: -32.4% | Z-score: -1.47
Reasons: Percent drop: -32.4%"
A437,2025-02-13,90854.0,137970.85714285713,-0.3414986187559277,-0.5785649872812468,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-13
Actual: 90854.00 | Baseline: 137970.86
Drop: -34.1% | Z-score: -0.58
Reasons: Percent drop: -34.1%"
A436,2025-02-13,118041.0,142720.85714285713,-0.17292396946687133,-0.31341969657308993,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-13
Actual: 118041.00 | Baseline: 142720.86
Drop: -17.3% | Z-score: -0.31
Reasons: Percent drop: -17.3%"
A435,2025-02-13,87152.0,140811.0,-0.38107108109451676,-0.6699959335143459,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-13
Actual: 87152.00 | Baseline: 140811.00
Drop: -38.1% | Z-score: -0.67
Reasons: Percent drop: -38.1%"
A431,2025-02-13,105957.0,170813.2857142857,-0.3796911080018031,-0.7291411743453994,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-13
Actual: 105957.00 | Baseline: 170813.29
Drop: -38.0% | Z-score: -0.73
Reasons: Percent drop: -38.0%"
A430,2025-02-13,63072.0,144422.2857142857,-0.5632806966870961,-0.9069214775704375,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-13
Actual: 63072.00 | Baseline: 144422.29
Drop: -56.3% | Z-score: -0.91
Reasons: Percent drop: -56.3%"
A447,2025-02-14,91756.0,174198.0,-0.47326605357122353,-0.9825147662009812,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-14
Actual: 91756.00 | Baseline: 174198.00
Drop: -47.3% | Z-score: -0.98
Reasons: Percent drop: -47.3%"
A445,2025-02-14,89146.0,149689.57142857142,-0.4044608508847357,-0.7628758517468975,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-14
Actual: 89146.00 | Baseline: 149689.57
Drop: -40.4% | Z-score: -0.76
Reasons: Percent drop: -40.4%"
A449,2025-02-14,100798.0,148952.57142857142,-0.323287949759655,-0.6029986956500308,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-14
Actual: 100798.00 | Baseline: 148952.57
Drop: -32.3% | Z-score: -0.60
Reasons: Percent drop: -32.3%"
A443,2025-02-14,56340.0,147990.85714285713,-0.6193008062274117,-1.1301518420100836,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-14
Actual: 56340.00 | Baseline: 147990.86
Drop: -61.9% | Z-score: -1.13
Reasons: Percent drop: -61.9%"
A440,2025-02-14,59213.0,92990.0,-0.3632326056565222,-1.1779778555290905,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-14
Actual: 59213.00 | Baseline: 92990.00
Drop: -36.3% | Z-score: -1.18
Reasons: Percent drop: -36.3%"
A458,2025-02-15,62182.0,132807.2857142857,-0.5317877353974771,-0.6559285641354858,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-15
Actual: 62182.00 | Baseline: 132807.29
Drop: -53.2% | Z-score: -0.66
Reasons: Percent drop: -53.2%"
A456,2025-02-15,102951.0,142401.85714285713,-0.2770389230477531,-0.3808019627706521,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-15
Actual: 102951.00 | Baseline: 142401.86
Drop: -27.7% | Z-score: -0.38
Reasons: Percent drop: -27.7%"
A454,2025-02-15,133754.0,178619.2857142857,-0.2511782842198291,-0.4079652989161397,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-15
Actual: 133754.00 | Baseline: 178619.29
Drop: -25.1% | Z-score: -0.41
Reasons: Percent drop: -25.1%"
A453,2025-02-15,73268.0,137178.14285714287,-0.4658915883100911,-0.8082512201656334,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-15
Actual: 73268.00 | Baseline: 137178.14
Drop: -46.6% | Z-score: -0.81
Reasons: Percent drop: -46.6%"
A452,2025-02-15,108528.0,133413.14285714287,-0.18652692174255703,-0.31175210177729384,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-15
Actual: 108528.00 | Baseline: 133413.14
Drop: -18.7% | Z-score: -0.31
Reasons: Percent drop: -18.7%"
A468,2025-02-16,131061.0,159917.42857142858,-0.18044580149398534,-0.38512234255956523,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-16
Actual: 131061.00 | Baseline: 159917.43
Drop: -18.0% | Z-score: -0.39
Reasons: Percent drop: -18.0%"
A466,2025-02-16,49020.0,154461.7142857143,-0.6826398034834337,-1.0522371818465526,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-16
Actual: 49020.00 | Baseline: 154461.71
Drop: -68.3% | Z-score: -1.05
Reasons: Percent drop: -68.3%"
A463,2025-02-16,41572.0,160828.85714285713,-0.7415140495397947,-1.1481000245385589,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-16
Actual: 41572.00 | Baseline: 160828.86
Drop: -74.2% | Z-score: -1.15
Reasons: Percent drop: -74.2%"
A461,2025-02-16,48875.0,141379.14285714287,-0.6542983709458053,-0.8484641449466471,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-16
Actual: 48875.00 | Baseline: 141379.14
Drop: -65.4% | Z-score: -0.85
Reasons: Percent drop: -65.4%"
A477,2025-02-17,39596.0,121738.14285714286,-0.6747445043049074,-1.0951197360034852,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-17
Actual: 39596.00 | Baseline: 121738.14
Drop: -67.5% | Z-score: -1.10
Reasons: Percent drop: -67.5%"
A476,2025-02-17,63068.0,124809.0,-0.494683876964001,-0.8630495557314745,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-17
Actual: 63068.00 | Baseline: 124809.00
Drop: -49.5% | Z-score: -0.86
Reasons: Percent drop: -49.5%"
A475,2025-02-17,101095.0,116929.14285714286,-0.135416564854906,-0.22450860178909407,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-17
Actual: 101095.00 | Baseline: 116929.14
Drop: -13.5% | Z-score: -0.22
Reasons: Percent drop: -13.5%"
A471,2025-02-17,77685.0,109705.14285714286,-0.2918745832986082,-0.5440206783824169,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-17
Actual: 77685.00 | Baseline: 109705.14
Drop: -29.2% | Z-score: -0.54
Reasons: Percent drop: -29.2%"
A486,2025-02-18,79380.0,173737.85714285713,-0.5431047596337668,-0.9403728618819126,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-18
Actual: 79380.00 | Baseline: 173737.86
Drop: -54.3% | Z-score: -0.94
Reasons: Percent drop: -54.3%"
A485,2025-02-18,129571.0,181150.14285714287,-0.28473145007574624,-0.5500973868727906,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-18
Actual: 129571.00 | Baseline: 181150.14
Drop: -28.5% | Z-score: -0.55
Reasons: Percent drop: -28.5%"
A482,2025-02-18,46294.0,173647.14285714287,-0.7334018905333476,-1.2133146266664385,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-18
Actual: 46294.00 | Baseline: 173647.14
Drop: -73.3% | Z-score: -1.21
Reasons: Percent drop: -73.3%"
A481,2025-02-18,25984.0,155704.42857142858,-0.8331197112477763,-1.0887981160901576,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-18
Actual: 25984.00 | Baseline: 155704.43
Drop: -83.3% | Z-score: -1.09
Reasons: Percent drop: -83.3%"
A496,2025-02-19,46100.0,129297.0,-0.6434565380480599,-0.8794325560959122,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-19
Actual: 46100.00 | Baseline: 129297.00
Drop: -64.3% | Z-score: -0.88
Reasons: Percent drop: -64.3%"
A495,2025-02-19,108216.0,152008.2857142857,-0.28809143862458625,-0.46524767030706143,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-19
Actual: 108216.00 | Baseline: 152008.29
Drop: -28.8% | Z-score: -0.47
Reasons: Percent drop: -28.8%"
A499,2025-02-19,51928.0,155714.57142857142,-0.6665180430861595,-1.170199377841139,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-19
Actual: 51928.00 | Baseline: 155714.57
Drop: -66.7% | Z-score: -1.17
Reasons: Percent drop: -66.7%"
A492,2025-02-19,133346.0,184085.42857142858,-0.275629792999834,-0.5016781825839312,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-19
Actual: 133346.00 | Baseline: 184085.43
Drop: -27.6% | Z-score: -0.50
Reasons: Percent drop: -27.6%"
A491,2025-02-19,82934.0,163481.14285714287,-0.4926999007312334,-0.7634934201780131,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-19
Actual: 82934.00 | Baseline: 163481.14
Drop: -49.3% | Z-score: -0.76
Reasons: Percent drop: -49.3%"
A508,2025-02-20,101439.0,162513.0,-0.3758099352051836,-0.5755231317781966,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-20
Actual: 101439.00 | Baseline: 162513.00
Drop: -37.6% | Z-score: -0.58
Reasons: Percent drop: -37.6%"
A506,2025-02-20,53582.0,171068.42857142858,-0.6867803109699627,-1.0902149345528749,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-20
Actual: 53582.00 | Baseline: 171068.43
Drop: -68.7% | Z-score: -1.09
Reasons: Percent drop: -68.7%"
A509,2025-02-20,53519.0,120526.71428571429,-0.5559573633349809,-1.001764936025059,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-20
Actual: 53519.00 | Baseline: 120526.71
Drop: -55.6% | Z-score: -1.00
Reasons: Percent drop: -55.6%"
A502,2025-02-20,91375.0,144953.2857142857,-0.3696244997156719,-0.571722433994123,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-20
Actual: 91375.00 | Baseline: 144953.29
Drop: -37.0% | Z-score: -0.57
Reasons: Percent drop: -37.0%"
A500,2025-02-20,128222.0,158476.0,-0.19090587849264243,-0.2924191492499455,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-20
Actual: 128222.00 | Baseline: 158476.00
Drop: -19.1% | Z-score: -0.29
Reasons: Percent drop: -19.1%"
A504,2025-02-20,91104.0,163836.2857142857,-0.44393270634274284,-0.7425769079372901,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-20
Actual: 91104.00 | Baseline: 163836.29
Drop: -44.4% | Z-score: -0.74
Reasons: Percent drop: -44.4%"
A518,2025-02-21,93032.0,179003.7142857143,-0.480278940740256,-0.8723855433797273,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-21
Actual: 93032.00 | Baseline: 179003.71
Drop: -48.0% | Z-score: -0.87
Reasons: Percent drop: -48.0%"
A515,2025-02-21,123975.0,161030.57142857142,-0.23011513341743445,-0.5214371618497027,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-21
Actual: 123975.00 | Baseline: 161030.57
Drop: -23.0% | Z-score: -0.52
Reasons: Percent drop: -23.0%"
A514,2025-02-21,126561.0,160793.2857142857,-0.21289623856006779,-0.4808258565056346,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-21
Actual: 126561.00 | Baseline: 160793.29
Drop: -21.3% | Z-score: -0.48
Reasons: Percent drop: -21.3%"
A511,2025-02-21,110163.0,177614.42857142858,-0.37976322708660254,-1.1681471477506038,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-21
Actual: 110163.00 | Baseline: 177614.43
Drop: -38.0% | Z-score: -1.17
Reasons: Percent drop: -38.0%"
A529,2025-02-22,125382.0,161070.85714285713,-0.22157240469145784,-0.6749398534080788,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-22
Actual: 125382.00 | Baseline: 161070.86
Drop: -22.2% | Z-score: -0.67
Reasons: Percent drop: -22.2%"
A525,2025-02-22,125187.0,161244.0,-0.22361762298132024,-0.6837112013931154,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-22
Actual: 125187.00 | Baseline: 161244.00
Drop: -22.4% | Z-score: -0.68
Reasons: Percent drop: -22.4%"
A528,2025-02-22,80993.0,154734.2857142857,-0.4765672027623391,-1.2282273708976141,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-22
Actual: 80993.00 | Baseline: 154734.29
Drop: -47.7% | Z-score: -1.23
Reasons: Percent drop: -47.7%"
A527,2025-02-22,39059.0,125645.14285714286,-0.6891324319284697,-1.45151035122101,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-22
Actual: 39059.00 | Baseline: 125645.14
Drop: -68.9% | Z-score: -1.45
Reasons: Percent drop: -68.9%"
A524,2025-02-22,8220.0,109008.14285714286,-0.9245927892673811,-1.1822438785864073,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-22
Actual: 8220.00 | Baseline: 109008.14
Drop: -92.5% | Z-score: -1.18
Reasons: Percent drop: -92.5%"
A521,2025-02-22,35436.0,104695.42857142857,-0.6615324997134545,-0.7416128697386821,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-22
Actual: 35436.00 | Baseline: 104695.43
Drop: -66.2% | Z-score: -0.74
Reasons: Percent drop: -66.2%"
A523,2025-02-22,86269.0,111774.14285714286,-0.2281846427553523,-0.2651128713520681,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-22
Actual: 86269.00 | Baseline: 111774.14
Drop: -22.8% | Z-score: -0.27
Reasons: Percent drop: -22.8%"
A536,2025-02-23,52348.0,119409.85714285714,-0.5616107308681145,-1.0553743269979097,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-23
Actual: 52348.00 | Baseline: 119409.86
Drop: -56.2% | Z-score: -1.06
Reasons: Percent drop: -56.2%"
A539,2025-02-23,109591.0,122287.57142857143,-0.10382552601420778,-0.25673452394770946,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-23
Actual: 109591.00 | Baseline: 122287.57
Drop: -10.4% | Z-score: -0.26
Reasons: Percent drop: -10.4%"
A532,2025-02-23,81686.0,128476.57142857143,-0.3641953619114547,-0.7803465337103752,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-23
Actual: 81686.00 | Baseline: 128476.57
Drop: -36.4% | Z-score: -0.78
Reasons: Percent drop: -36.4%"
A534,2025-02-23,119292.0,140899.57142857142,-0.15335441555636886,-0.4194344405405319,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-23
Actual: 119292.00 | Baseline: 140899.57
Drop: -15.3% | Z-score: -0.42
Reasons: Percent drop: -15.3%"
A547,2025-02-24,36662.0,161779.7142857143,-0.7733832071476382,-1.1993471933650852,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-24
Actual: 36662.00 | Baseline: 161779.71
Drop: -77.3% | Z-score: -1.20
Reasons: Percent drop: -77.3%"
A546,2025-02-24,131328.0,168871.42857142858,-0.2223196007105998,-0.3771411736162954,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-24
Actual: 131328.00 | Baseline: 168871.43
Drop: -22.2% | Z-score: -0.38
Reasons: Percent drop: -22.2%"
A545,2025-02-24,106462.0,164828.14285714287,-0.35410301812190537,-0.5738216577746116,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-24
Actual: 106462.00 | Baseline: 164828.14
Drop: -35.4% | Z-score: -0.57
Reasons: Percent drop: -35.4%"
A542,2025-02-24,153150.0,180723.57142857142,-0.15257318793895963,-0.25348266575618156,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-24
Actual: 153150.00 | Baseline: 180723.57
Drop: -15.3% | Z-score: -0.25
Reasons: Percent drop: -15.3%"
A540,2025-02-24,50768.0,133572.0,-0.6199203425867696,-0.9923911271177669,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-24
Actual: 50768.00 | Baseline: 133572.00
Drop: -62.0% | Z-score: -0.99
Reasons: Percent drop: -62.0%"
A543,2025-02-24,105345.0,143383.85714285713,-0.2652938615325295,-0.5168177995008134,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-24
Actual: 105345.00 | Baseline: 143383.86
Drop: -26.5% | Z-score: -0.52
Reasons: Percent drop: -26.5%"
A556,2025-02-25,122251.0,142087.14285714287,-0.1396054735021768,-0.2683130724613044,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-25
Actual: 122251.00 | Baseline: 142087.14
Drop: -14.0% | Z-score: -0.27
Reasons: Percent drop: -14.0%"
A557,2025-02-25,56349.0,132042.14285714287,-0.5732498823427585,-1.0237746265131833,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-25
Actual: 56349.00 | Baseline: 132042.14
Drop: -57.3% | Z-score: -1.02
Reasons: Percent drop: -57.3%"
A553,2025-02-25,112276.0,167638.85714285713,-0.33025074309399793,-0.4902444181384572,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-25
Actual: 112276.00 | Baseline: 167638.86
Drop: -33.0% | Z-score: -0.49
Reasons: Percent drop: -33.0%"
A554,2025-02-25,140337.0,182525.57142857142,-0.2311378679621407,-0.3896475727911277,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-25
Actual: 140337.00 | Baseline: 182525.57
Drop: -23.1% | Z-score: -0.39
Reasons: Percent drop: -23.1%"
A552,2025-02-25,117810.0,161513.57142857142,-0.2705876109482175,-0.42101842573608617,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-25
Actual: 117810.00 | Baseline: 161513.57
Drop: -27.1% | Z-score: -0.42
Reasons: Percent drop: -27.1%"
A551,2025-02-25,102641.0,168126.7142857143,-0.3895021357190622,-0.6733332970666907,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-25
Actual: 102641.00 | Baseline: 168126.71
Drop: -39.0% | Z-score: -0.67
Reasons: Percent drop: -39.0%"
A565,2025-02-26,107289.0,136067.42857142858,-0.21150123048236594,-1.054583015978236,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-26
Actual: 107289.00 | Baseline: 136067.43
Drop: -21.2% | Z-score: -1.05
Reasons: Percent drop: -21.2%"
A563,2025-02-26,83782.0,155025.7142857143,-0.4595606258869496,-0.9523559020433239,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-26
Actual: 83782.00 | Baseline: 155025.71
Drop: -46.0% | Z-score: -0.95
Reasons: Percent drop: -46.0%"
A562,2025-02-26,63637.0,149453.7142857143,-0.5742026198268743,-1.0648662442400632,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-26
Actual: 63637.00 | Baseline: 149453.71
Drop: -57.4% | Z-score: -1.06
Reasons: Percent drop: -57.4%"
A561,2025-02-26,69109.0,134737.14285714287,-0.48708278552949663,-0.7717135565475437,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-26
Actual: 69109.00 | Baseline: 134737.14
Drop: -48.7% | Z-score: -0.77
Reasons: Percent drop: -48.7%"
A578,2025-02-27,47452.0,120786.57142857143,-0.6071417588994046,-1.128511980992946,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-27
Actual: 47452.00 | Baseline: 120786.57
Drop: -60.7% | Z-score: -1.13
Reasons: Percent drop: -60.7%"
A577,2025-02-27,50599.0,118924.0,-0.5745265884094043,-1.019038439432382,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-27
Actual: 50599.00 | Baseline: 118924.00
Drop: -57.5% | Z-score: -1.02
Reasons: Percent drop: -57.5%"
A575,2025-02-27,69342.0,118957.28571428571,-0.4170848840099868,-0.7403089702986547,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-27
Actual: 69342.00 | Baseline: 118957.29
Drop: -41.7% | Z-score: -0.74
Reasons: Percent drop: -41.7%"
A570,2025-02-27,32154.0,106108.71428571429,-0.696971165691252,-0.992416835687312,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-27
Actual: 32154.00 | Baseline: 106108.71
Drop: -69.7% | Z-score: -0.99
Reasons: Percent drop: -69.7%"
A589,2025-02-28,93178.0,121747.14285714286,-0.23465965760416788,-0.49164012403545315,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-28
Actual: 93178.00 | Baseline: 121747.14
Drop: -23.5% | Z-score: -0.49
Reasons: Percent drop: -23.5%"
A583,2025-02-28,134232.0,166787.42857142858,-0.1951911415043272,-0.4499005468721105,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-28
Actual: 134232.00 | Baseline: 166787.43
Drop: -19.5% | Z-score: -0.45
Reasons: Percent drop: -19.5%"
A580,2025-02-28,134592.0,161066.85714285713,-0.16437184913452083,-0.36160271700314034,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-02-28
Actual: 134592.00 | Baseline: 161066.86
Drop: -16.4% | Z-score: -0.36
Reasons: Percent drop: -16.4%"
A584,2025-02-28,124544.0,165547.7142857143,-0.24768517319995792,-0.592379145587401,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-28
Actual: 124544.00 | Baseline: 165547.71
Drop: -24.8% | Z-score: -0.59
Reasons: Percent drop: -24.8%"
A582,2025-02-28,84215.0,160035.57142857142,-0.4737732414847056,-1.0174076818527562,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-02-28
Actual: 84215.00 | Baseline: 160035.57
Drop: -47.4% | Z-score: -1.02
Reasons: Percent drop: -47.4%"
A596,2025-03-01,70459.0,185220.85714285713,-0.619594676933946,-0.9986433678730173,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-03-01
Actual: 70459.00 | Baseline: 185220.86
Drop: -62.0% | Z-score: -1.00
Reasons: Percent drop: -62.0%"
A595,2025-03-01,12388.0,167763.14285714287,-0.9261577973026597,-1.1778335318859154,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-03-01
Actual: 12388.00 | Baseline: 167763.14
Drop: -92.6% | Z-score: -1.18
Reasons: Percent drop: -92.6%"
A599,2025-03-01,56202.0,158000.0,-0.6442911392405063,-0.7374800955458226,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-03-01
Actual: 56202.00 | Baseline: 158000.00
Drop: -64.4% | Z-score: -0.74
Reasons: Percent drop: -64.4%"
A593,2025-03-01,81872.0,157665.2857142857,-0.4807227245421358,-0.5482480930004671,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-03-01
Actual: 81872.00 | Baseline: 157665.29
Drop: -48.1% | Z-score: -0.55
Reasons: Percent drop: -48.1%"
A592,2025-03-01,109487.0,131796.57142857142,-0.16927277535942833,-0.1776297880700053,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-03-01
Actual: 109487.00 | Baseline: 131796.57
Drop: -16.9% | Z-score: -0.18
Reasons: Percent drop: -16.9%"
A594,2025-03-01,46838.0,106675.28571428571,-0.5609292284864482,-0.720343132294076,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-03-01
Actual: 46838.00 | Baseline: 106675.29
Drop: -56.1% | Z-score: -0.72
Reasons: Percent drop: -56.1%"
A606,2025-03-02,129688.0,168063.7142857143,-0.22834027231169132,-0.5898844030426935,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-03-02
Actual: 129688.00 | Baseline: 168063.71
Drop: -22.8% | Z-score: -0.59
Reasons: Percent drop: -22.8%"
A604,2025-03-02,105398.0,150139.7142857143,-0.2980005290310549,-0.7183388263052106,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-03-02
Actual: 105398.00 | Baseline: 150139.71
Drop: -29.8% | Z-score: -0.72
Reasons: Percent drop: -29.8%"
A600,2025-03-02,84823.0,150712.85714285713,-0.4371880302182959,-1.4086849453542536,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-03-02
Actual: 84823.00 | Baseline: 150712.86
Drop: -43.7% | Z-score: -1.41
Reasons: Percent drop: -43.7%"
A601,2025-03-02,115016.0,139637.42857142858,-0.1763239900886173,-0.5483554589527946,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-03-02
Actual: 115016.00 | Baseline: 139637.43
Drop: -17.6% | Z-score: -0.55
Reasons: Percent drop: -17.6%"
A619,2025-03-03,109710.0,136783.42857142858,-0.19792915599634045,-0.58533513971089,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-03-03
Actual: 109710.00 | Baseline: 136783.43
Drop: -19.8% | Z-score: -0.59
Reasons: Percent drop: -19.8%"
A616,2025-03-03,145800.0,177131.0,-0.17688038796145225,-0.4299240185306074,MEDIUM,"MEDIUM ALERT — Revenue_d deviated on 2025-03-03
Actual: 145800.00 | Baseline: 177131.00
Drop: -17.7% | Z-score: -0.43
Reasons: Percent drop: -17.7%"
A613,2025-03-03,79258.0,226180.2857142857,-0.6495804232022243,-1.6374780367440294,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-03-03
Actual: 79258.00 | Baseline: 226180.29
Drop: -65.0% | Z-score: -1.64
Reasons: Percent drop: -65.0%"
A611,2025-03-03,27160.0,192788.57142857142,-0.8591202798031893,-1.4443351274056044,HIGH,"HIGH ALERT — Revenue_d deviated on 2025-03-03
Actual: 27160.00 | Baseline: 192788.57
Drop: -85.9% | Z-score: -1.44
Reasons: Percent drop: -85.9%"
